(4)]	O

5.8	O
Serious	O
Skin	B-D012867
Reactions	O
NSAIDs,	O
including	O
CAMBIA,	O
can	O
cause	O
serious	O
Skin	B-D012867

These	O
serious	O
events	O
may	O
occur	O
without	O
warning	O

Inform	O
Patients	B-D010361

5.9	O
Pregnancy	B-D011247
CAMBIA	O
can	O
cause	O
fetal	O
harm	O
when	O
administered	O
to	O
a	O
pregnant	O
woman	O

Starting	O
at	O
30	O
weeks	O
gestation,	O
CAMBIA	O
and	O
other	O
NSAIDs	O
should	O
be	O
avoided	O
by	O
Pregnant	B-D037841
Women	I-D037841

If	O
this	O
drug	O
is	O
used	O
during	O
this	O
Time	B-D013995

5.10	O
Masking	O
of	O
Inflammation	B-D007249
and	O
Fever	B-D005334
The	O
pharmacological	O
activity	O
of	O
NSAIDs	O
in	O
reducing	O
Inflammation	B-D007249

5.11	O
Hematologic	O
Effects	O
Anemia	B-D000740
may	O
occur	O
in	O
Patients	B-D010361

This	O
may	O
be	O
due	O
to	O
fluid	O
retention,	O
occult	O
or	O
gross	O
GI	O
Blood	B-D001769

In	O
Patients	B-D010361

NSAIDs	O
inhibit	O
Platelet	B-D010974
Aggregation	I-D010974

Unlike	O
Aspirin	B-D001241

Carefully	O
monitor	O
Patients	B-D010361

5.12	O
Use	O
in	O
Patients	B-D010361
With	O
Pre-existing	O
Asthma	B-D001249
Patients	B-D010361
with	O
Asthma	B-D001249

The	O
use	O
of	O
Aspirin	B-D001241

Since	O
cross-reactivity,	O
including	O
bronchospasm,	O
between	O
Aspirin	B-D001241

5.13	O
Monitoring	O
Because	O
serious	O
GI	O
Ulcer	B-D014456

For	O
Patients	B-D010361

Discontinue	O
CAMBIA	O
if	O
abnormal	O
Liver	B-D008099

5.14	O
Phenylketonurics	O
CAMBIA	O
contains	O
Aspartame	B-D001218

6	O
ADVERSE	O
REACTIONS	O
The	O
following	O
serious	O
adverse	O
reactions	O
are	O
discussed	O
elsewhere	O
in	O
the	O
labeling:	O
•	O
Cardiovascular	O
thrombotic	O
events	O
[see	O
Boxed	O
Warning	O
and	O
Warnings	O
and	O
Precautions	O
(5.1)]	O
•	O
Gastrointestinal	O
effects	O
[see	O
Boxed	O
Warning	O
and	O
Warnings	O
and	O
Precautions	O
(5.2)]	O
•	O
Hepatic	O
effects	O
[see	O
Warnings	O
and	O
Precautions	O
(5.3)]	O
•	O
Hypertension	B-D006973
[see	O
Warnings	O
and	O
Precautions	O
(5.4)]	O
•	O
Congestive	O
Heart	B-D006333
Failure	I-D006333
and	O
Edema	B-D004487
[see	O
Warnings	O
and	O
Precautions	O
(5.5)]	O
•	O
Renal	O
Effects	O
[see	O
Warnings	O
and	O
Precautions	O
(5.6)]	O
•	O
Anaphylactoid	O
Reactions	O
[see	O
Warnings	O
and	O
Precautions	O
(5.7)]	O
•	O
Serious	O
Skin	B-D012867
Reactions	O
[see	O
Warnings	O
and	O
Precautions	O
(5.8)]	O
The	O
most	O
common	O
adverse	O
reactions	O
reported	O
with	O
CAMBIA	O
are	O
Nausea	B-D009325

The	O
most	O
common	O
adverse	O
events	O
resulting	O
in	O
discontinuation	O
of	O
Patients	B-D010361

Most	O
common	O
adverse	O
reactions	O
(≥1%	O
and	O
>placebo)	O
were	O
Nausea	B-D009325

at	O
866-458-6389	O
or	O
FDA	O
at	O
1-800-FDA-1088	O
or	O
www.fda.gov/medwatch	O

6.1	O
Clinical	O
Studies	O
Experience	O
With	O
CAMBIA	O
Because	O
Clinical	B-D016430
Trial	I-D016430

The	O
Safety	B-D012449

Following	O
treatment	O
with	O
Diclofenac	B-D004008

No	O
withdrawals	O
were	O
due	O
to	O
a	O
serious	O
reaction	O

The	O
most	O
common	O
adverse	O
reactions	O
(i.e.,	O
that	O
occurred	O
in	O
1%	O
or	O
more	O
of	O
CAMBIA-treated	O
Patients	B-D010361

Table	O
1:	O
Treatment-Related	O
Adverse	O
Reactions	O
With	O
Incidence	B-D015994
>1%	O
and	O
Greater	O
Than	O
Placebo	O
in	O
Studies	O
1	O
and	O
2	O
Combined	O
Disorder	O
CAMBIA	O
Placebo	O
Event	O
N=634	O
N=646	O
Gastrointestinal	O
Nausea	B-D009325
3%	O
2%	O
Nervous	B-D009420
System	I-D009420
Dizziness	B-D004244
1%	O
0.5%	O
6.2	O
Adverse	O
Reactions	O
Reported	O
With	O
Diclofenac	B-D004008
and	O
Other	O
NSAIDs	O
In	O
Patients	B-D010361

Additional	O
adverse	O
reactions	O
reported	O
in	O
Patients	B-D010361

The	O
Overall	B-D016424

Sulfite	O
sensitivity	O
is	O
seen	O
more	O
frequently	O
in	O
Asthma	B-D001249

5.2	O
Slow	O
or	O
Delayed	O
Healing	O
All	O
topical	O
nonsteroidal	O
anti-inflammatory	O
drugs	O
(NSAIDs)	O
may	O
slow	O
or	O
delay	O
healing	O

Topical	O
corticosteroids	O
are	O
also	O
known	O
to	O
slow	O
or	O
delay	O
healing	O

Concomitant	O
use	O
of	O
topical	O
NSAIDs	O
and	O
topical	O
Steroids	B-D013256

5.3	O
Potential	O
for	O
Cross-Sensitivity	O
There	O
is	O
the	O
potential	O
for	O
cross-sensitivity	O
to	O
acetylsalicylic	O
acid,	O
phenylacetic	B-C025136
acid	I-C025136
derivatives,	O
and	O
other	O
NSAIDs	O

Therefore,	O
caution	O
should	O
be	O
used	O
when	O
treating	O
individuals	O
who	O
have	O
previously	O
exhibited	O
sensitivities	O
to	O
these	O
drugs	O

5.4	O
Increased	O
Bleeding	B-D001760
Time	I-D001760
With	O
some	O
NSAIDs,	O
there	O
exists	O
the	O
potential	O
for	O
increased	O
Bleeding	B-D001760
Time	I-D001760

There	O
have	O
been	O
reports	O
that	O
ocularly	O
applied	O
NSAIDs	O
may	O
cause	O
increased	O
bleeding	O
of	O
ocular	O
Tissues	B-D014024

It	O
is	O
recommended	O
that	O
bromfenac	B-C053083
ophthalmic	O
solution	O
be	O
used	O
with	O
caution	O
in	O
Patients	B-D010361

5.5	O
Keratitis	B-D007634
and	O
Cornea	B-D003315
l	O
Reactions	O
Use	O
of	O
topical	O
NSAIDs	O
may	O
result	O
in	O
Keratitis	B-D007634

In	O
some	O
susceptible	O
Patients	B-D010361

These	O
events	O
may	O
be	O
sight	O
threatening	O

Patients	B-D010361
with	O
evidence	O
of	O
Cornea	B-D003315

Post-marketing	O
experience	O
with	O
topical	O
NSAIDs	O
suggests	O
that	O
Patients	B-D010361

Topical	O
NSAIDs	O
should	O
be	O
used	O
with	O
caution	O
in	O
these	O
Patients	B-D010361

Post-marketing	O
experience	O
with	O
topical	O
NSAIDs	O
also	O
suggests	O
that	O
use	O
more	O
than	O
24	O
hours	O
prior	O
to	O
surgery	O
or	O
use	O
beyond	O
14	O
days	O
post	O
surgery	O
may	O
increase	O
patient	O
Risk	B-D012306

5.6	O
Contact	O
Lens	O
Wear	O
bromfenac	B-C053083

6	O
ADVERSE	O
REACTIONS	O
The	O
most	O
commonly	O
reported	O
adverse	O
reactions	O
in	O
2-7%	O
of	O
Patients	B-D010361

To	O
report	O
SUSPECTED	O
ADVERSE	O
REACTIONS,	O
contact	O
Hi-Tech	O
Pharmacal	O
Co.,	O
Inc	O

at	O
1-800-262-9010	O
or	O
FDA	O
at	O
1-800-FDA-1088	O
or	O
www.fda.gov/medwatch	O
6.1	O
Clinical	B-D016430
Trial	I-D016430
Experience	O
The	O
most	O
commonly	O
reported	O
adverse	O
experiences	O
reported	O
following	O
use	O
of	O
bromfenac	B-C053083
after	O
Cataract	B-D002386

These	O
events	O
were	O
reported	O
in	O
2-7%	O
of	O
Patients	B-D010361

6.2	O
Post-Marketing	O
Experience	O
The	O
following	O
events	O
have	O
been	O
Id	B-D007060

Because	O
they	O
are	O
reported	O
voluntarily	O
from	O
a	O
Population	B-D011153

The	O
events,	O
which	O
have	O
been	O
chosen	O
for	O
inclusion	O
due	O
to	O
either	O
their	O
seriousness,	O
frequency	O
of	O
reporting,	O
possible	O
causal	O
connection	O
to	O
topical	O
bromfenac	B-C053083
ophthalmic	O
solution	O
0.09%	O
or	O
a	O
combination	O
of	O
these	O
factors,	O
include	O
Cornea	B-D003315

[see	O
Warnings	O
and	O
Precautions	O
(5)	O
]	O
WARNING:	O
Risk	B-D012306

This	O
Risk	B-D012306

Diclofenac	B-D004008
Sodium	B-D012964
Gel	O
is	O
contraindicated	O
in	O
the	O
setting	O
of	O
Coronary	B-D001026
Artery	I-D001026
Bypass	I-D001026

ADVERSE	O
REACTIONS	O
Of	O
the	O
423	O
Patients	B-D010361

Eighty-seven	O
percent	O
(87%)	O
of	O
the	O
Diclofenac	B-D004008

The	O
majority	O
of	O
these	O
reactions	O
were	O
mild	O
to	O
moderate	O
in	O
severity	O
and	O
resolved	O
upon	O
discontinuation	O
of	O
therapy	O

Of	O
the	O
211	O
Patients	B-D010361

Application	O
site	O
reactions	O
(ASRs)	O
were	O
the	O
most	O
frequent	O
AEs	O
in	O
both	O
Diclofenac	B-D004008

Of	O
note,	O
four	O
reactions,	O
contact	O
Dermatitis	B-D003872

Eighteen	O
percent	O
of	O
Diclofenac	B-D004008

These	O
discontinuations	O
were	O
mainly	O
due	O
to	O
Skin	B-D012867

Table	O
1	O
below	O
presents	O
the	O
AEs	O
reported	O
at	O
an	O
Incidence	B-D015994

Table	O
1	O

Adverse	O
Events	O
Reported	O
(>1%	O
in	O
Any	O
Treatment	O
Group)	O
During	O
Diclofenac	B-D004008
Sodium	B-D012964
Gel	O
Phase	O
3	O
Clinical	B-D016430
Trial	I-D016430
s	O
Incidence	B-D015994
s	O
for	O
60-Day	O
and	O
90-Day	O
Treatments	O
60-day	O
Treatment	O
90-day	O
Treatment	O
Diclofenac	B-D004008
Sodium	B-D012964
Gel	O
(%)	O
Vehicle(%)	O
Diclofenac	B-D004008
Sodium	B-D012964
Gel	O
(%)	O
Vehicle(%)	O
N=48	O
N=49	O
N=114	O
N=114	O
BODY	O
AS	O
A	O
WHOLE	O
21	O
20	O
20	O
18	O
Abdominal	B-D015746
Pain	I-D015746
2	O
0	O
1	O
0	O
Accidental	O
Injury	O
0	O
0	O
4	O
2	O
Allergic	O
Reaction	O
0	O
0	O
1	O
3	O
Asthenia	B-D001247
0	O
0	O
2	O
0	O
Back	B-D001416
Pain	I-D001416
4	O
0	O
2	O
2	O
Chest	B-D002637
Pain	I-D002637
2	O
0	O
1	O
0	O
Chills	B-D023341
0	O
2	O
0	O
0	O
Flu	O
Syndrome	B-D013577
10	O
6	O
1	O
4	O
Headache	B-D006261
0	O
6	O
7	O
6	O
Infection	O
4	O
6	O
4	O
5	O
Neck	B-D019547
Pain	I-D019547
0	O
0	O
2	O
0	O
Pain	B-D010146
2	O
0	O
2	O
2	O
Cardiovascular	B-D002319
System	I-D002319

Adverse	O
Reactions	O
Reported	O
for	O
Oral	O
Diclofenac	B-D004008
Dosage	O
Form	B-D020478
(not	O
topical	O
Diclofenac	B-D004008

Body	O
as	O
a	O
Whole:	O
Abdominal	B-D015746
Pain	I-D015746

Cardiovascular:	O
Hypertension	B-D006973

Digestive:	O
Diarrhea	B-D003967

Hemic	O
and	O
Lymph	B-D008196
atic:	O
hemoglobin	B-C032001
D	I-C032001

Metabolic	O
and	O
Nutritional	O
Disorders:	O
Azotemia	B-D053099

Nervous	B-D009420
System	I-D009420
:	O
Dizziness	B-D004244

Respiratory:	O
Epistaxis	B-D004844

Skin	B-D012867
and	O
Appendages:	O
rash*,	O
Pruritus	B-D011537

Special	O
Senses:	O
Tinnitus	B-D014012

Urogenital:	O
Nephrotic	B-D009404
Syndrome	I-D009404

WARNING:	O
Risk	B-D012306

This	O
Risk	B-D012306

•	O
Diclofenac	B-D004008
Sodium	B-D012964

Gastrointestinal	O
Bleeding,	O
Ulcer	B-D014456
ation,	O
And	O
Perforation	O
•	O
NSAIDs	O
cause	O
an	O
increased	O
Risk	B-D012306

These	O
events	O
can	O
occur	O
at	O
any	O
Time	B-D013995

Elderly	O
Patients	B-D010361

ADVERSE	O
REACTIONS	O
The	O
following	O
adverse	O
reactions	O
are	O
discussed	O
in	O
greater	O
detail	O
in	O
other	O
sections	O
of	O
the	O
labeling:	O
•Cardiovascular	O
Thrombotic	O
Events	O
(see	O
WARNINGS)	O
•GI	O
Bleeding,	O
Ulcer	B-D014456
ation	O
and	O
Perforation	O
(see	O
WARNINGS)	O
•Hepatotoxicity	O
(see	O
WARNINGS)	O
•Hypertension	O
(see	O
WARNINGS)	O
•Heart	O
Failure	O
and	O
Edema	B-D004487
(see	O
WARNINGS)	O
•Renal	O
Toxicity	O
and	O
Hyperkalemia	B-D006947
(see	O
WARNINGS)	O
•Anaphylactic	O
Reactions	O
(see	O
WARNINGS)	O
•Serious	O
Skin	B-D012867
Reactions	O
(see	O
WARNINGS)	O
•Hematologic	O
Toxicity	O
(see	O
WARNINGS)	O
Clinical	B-D016430
Trial	I-D016430
s	O
Experience	O
Because	O
Clinical	B-D016430
Trial	I-D016430

In	O
Patients	B-D010361

Abnormal	O
renal	O
function,	O
Anemia	B-D000740

Additional	O
adverse	O
experiences	O
reported	O
occasionally	O
include:	O
Body	O
as	O
a	O
Whole	O
:	O
Fever	B-D005334

See	O
full	O
prescribing	O
information	O
for	O
Celecoxib	B-D000068579

Celecoxib	B-D000068579

Approval:	O
1998	O
WARNING:	O
Risk	B-D012306

This	O
Risk	B-D012306

Celecoxib	B-D000068579
is	O
contraindicated	O
in	O
the	O
setting	O
of	O
Coronary	B-D001026
Artery	I-D001026
Bypass	I-D001026

Gastrointestinal	O
Bleeding,	O
Ulcer	B-D014456
ation,	O
and	O
Perforation	O
NSAIDs	O
cause	O
an	O
increased	O
Risk	B-D012306

These	O
events	O
can	O
occur	O
at	O
any	O
Time	B-D013995

Elderly	O
Patients	B-D010361

[see	O
Warnings	O
and	O
Precautions	O
(5.2)]	O
5	O
WARNINGS	O
AND	O
PRECAUTIONS	O
Hepatotoxicity:	O
Inform	O
Patients	B-D010361

Discontinue	O
if	O
abnormal	O
Liver	B-D008099

Monitor	O
Blood	B-D001794
Pressure	I-D001794

Avoid	O
use	O
of	O
Celecoxib	B-D000068579
Capsules	B-D002214

Monitor	O
Patients	B-D010361

Based	O
on	O
available	O
data,	O
it	O
is	O
unclear	O
that	O
the	O
Risk	B-D012306

The	O
relative	O
increase	O
in	O
serious	O
CV	O
thrombotic	O
events	O
over	O
baseline	O
conferred	O
by	O
NSAID	O
use	O
appears	O
to	O
be	O
similar	O
in	O
those	O
with	O
and	O
without	O
known	O
CV	O
Disease	B-D004194

However,	O
Patients	B-D010361

Some	O
Observation	B-D019370

The	O
increase	O
in	O
CV	O
thrombotic	O
Risk	B-D012306

Clinical	B-D016430
Trial	I-D016430

Based	O
on	O
available	O
data,	O
it	O
is	O
unclear	O
that	O
the	O
Risk	B-D012306

The	O
relative	O
increase	O
in	O
serious	O
CV	O
thrombotic	O
events	O
over	O
baseline	O
conferred	O
by	O
NSAID	O
use	O
appears	O
to	O
be	O
similar	O
in	O
those	O
with	O
and	O
without	O
known	O
CV	O
Disease	B-D004194

However,	O
Patients	B-D010361

Some	O
Observation	B-D019370

The	O
increase	O
in	O
CV	O
thrombotic	O
Risk	B-D012306

In	O
the	O
APC	O
(Adenoma	O
Prevention	O
with	O
Celecoxib	B-D000068579
)	O
trial,	O
the	O
hazard	O
ratio	O
for	O
the	O
composite	O
endpoint	O
of	O
cardiovascular	O
Death	B-D003643

Cumulative	O
rates	O
for	O
this	O
composite	O
endpoint	O
over	O
3	O
years	O
were	O
3.0%	O
(20/671	O
subjects)	O
and	O
2.5%	O
(17/685	O
subjects),	O
Respect	B-D000078682

The	O
increases	O
in	O
both	O
Celecoxib	B-D000068579

In	O
the	O
APC	O
(Adenoma	O
Prevention	O
with	O
Celecoxib	B-D000068579
)	O
trial,	O
the	O
hazard	O
ratio	O
for	O
the	O
composite	O
endpoint	O
of	O
cardiovascular	O
Death	B-D003643

Cumulative	O
rates	O
for	O
this	O
composite	O
endpoint	O
over	O
3	O
years	O
were	O
3.0%	O
(20/671	O
subjects)	O
and	O
2.5%	O
(17/685	O
subjects),	O
Respect	B-D000078682

The	O
increases	O
in	O
both	O
Celecoxib	B-D000068579

minimize	O
the	O
potential	O
Risk	B-D012306

Physicians	B-D010820
and	O
Patients	B-D010361

Patients	B-D010361
should	O
be	O
informed	O
about	O
the	O
symptoms	O
of	O
serious	O
CV	O
events	O
and	O
the	O
steps	O
to	O
take	O
if	O
they	O
occur	O

There	O
is	O
no	O
consistent	O
evidence	O
that	O
concurrent	O
use	O
of	O
Aspirin	B-D001241

The	O
concurrent	O
use	O
of	O
Aspirin	B-D001241

To	O
minimize	O
the	O
potential	O
Risk	B-D012306

Physicians	B-D010820
and	O
Patients	B-D010361

Patients	B-D010361
should	O
be	O
informed	O
about	O
the	O
symptoms	O
of	O
serious	O
CV	O
events	O
and	O
the	O
steps	O
to	O
take	O
if	O
they	O
occur	O

There	O
is	O
no	O
consistent	O
evidence	O
that	O
concurrent	O
use	O
of	O
Aspirin	B-D001241

The	O
concurrent	O
use	O
of	O
Aspirin	B-D001241

Two	O
large,	O
controlled	O
clinical	O
of	O
a	O
COX-2	O
selective	O
NSAID	O
for	O
the	O
treatment	O
of	O
Pain	B-D010146

NSAIDs	O
are	O
contraindicated	O
in	O
the	O
setting	O
of	O
CABG	O
[	O
]	O

Status	O
Post	O
Coronary	B-D001026
Artery	I-D001026
Bypass	I-D001026
Graft	O
(CABG)	O
Surgery	O
Two	O
large,	O
Controlled	B-D018848
Clinical	I-D018848
Trial	I-D018848

NSAIDs	O
are	O
contraindicated	O
in	O
the	O
setting	O
of	O
CABG	O
[	O
see	O
Contraindications	B-D000075202
(4)	O
]	O

Observation	B-D019370
al	O
studies	O
conducted	O
in	O
the	O
Danish	O
National	O
Registry	O
have	O
demonstrated	O
that	O
Patients	B-D010361

In	O
this	O
same	O
cohort,	O
the	O
Incidence	B-D015994

Although	O
the	O
absolute	O
rate	O
of	O
Death	B-D003643

Post-MI	O
Patients	B-D010361
Observation	B-D019370
al	O
studies	O
conducted	O
in	O
the	O
Danish	O
National	O
Registry	O
have	O
demonstrated	O
that	O
Patients	B-D010361

In	O
this	O
same	O
cohort,	O
the	O
Incidence	B-D015994

Although	O
the	O
absolute	O
rate	O
of	O
Death	B-D003643

Avoid	O
the	O
use	O
of	O
Celecoxib	B-D000068579

If	O
Celecoxib	B-D000068579

Avoid	O
the	O
use	O
of	O
Celecoxib	B-D000068579

If	O
Celecoxib	B-D000068579

5.2	O
Gastrointestinal	O
Bleeding,	O
Ulcer	B-D014456
ation,	O
and	O
Perforation	O
NSAIDs,	O
including	O
Celecoxib	B-D000068579

These	O
serious	O
adverse	O
events	O
can	O
occur	O
at	O
any	O
Time	B-D013995

Only	O
one	O
in	O
five	O
Patients	B-D010361

Upper	O
GI	O
Ulcer	B-D014456

However,	O
even	O
short-term	O
NSAID	O
therapy	O
is	O
not	O
without	O
Risk	B-D012306

Risk	B-D012307
Factors	I-D012307
for	O
GI	O
Bleeding,	O
Ulcer	B-D014456
ation,	O
and	O
Perforation	O
Patients	B-D010361
with	O
a	O
prior	O
History	B-D006664

Other	O
factors	O
that	O
increase	O
the	O
Risk	B-D012306

Most	O
postmarketing	O
reports	O
of	O
fatal	O
GI	O
events	O
occurred	O
in	O
elderly	O
or	O
debilitated	O
Patients	B-D010361

Additionally,	O
Patients	B-D010361

Complicated	O
and	O
symptomatic	O
Ulcer	B-D014456

Patients	B-D010361
65	O
years	O
of	O
age	O
and	O
older	O
had	O
an	O
Incidence	B-D015994

Strategies	O
to	O
Minimize	O
the	O
GI	O
Risk	B-D012306
s	O
in	O
NSAID-treated	O
Patients	B-D010361

Avoid	O
administration	O
of	O
more	O
than	O
one	O
NSAID	O
at	O
a	O
Time	B-D013995

Avoid	O
use	O
in	O
Patients	B-D010361

For	O
such	O
Patients	B-D010361

Remain	O
alert	O
for	O
Signs	B-D012816
and	I-D012816
Symptoms	I-D012816

If	O
a	O
serious	O
GI	O
adverse	O
event	O
is	O
suspected,	O
promptly	O
initiate	O
evaluation	O
and	O
treatment,	O
and	O
discontinue	O
Celecoxib	B-D000068579

In	O
the	O
setting	O
of	O
concomitant	O
use	O
of	O
low-dose	O
Aspirin	B-D001241

5.3	O
Hepatotoxicity	O
Elevations	O
of	O
ALT	O
or	O
AST	O
(three	O
or	O
more	O
Time	B-D013995

In	O
addition,	O
rare,	O
sometimes	O
fatal,	O
cases	O
of	O
severe	O
hepatic	O
injury,	O
including	O
fulminant	O
Hepatitis	B-D006505

Elevations	O
of	O
ALT	O
or	O
AST	O
(less	O
than	O
three	O
Time	B-D013995

In	O
Controlled	B-D018848
Clinical	I-D018848
Trial	I-D018848

Inform	O
Patients	B-D010361

If	O
clinical	O
Signs	B-D012816
and	I-D012816
Symptoms	I-D012816

5.4	O
Hypertension	B-D006973
NSAIDs,	O
including	O
Celecoxib	B-D000068579

Patients	B-D010361
taking	O
angiotensin	O
converting	O
enzyme	O
(ACE)	O
inhibitors,	O
thiazide	O
Diuretics	B-D004232

The	O
rates	O
of	O
Hypertension	B-D006973

Monitor	O
Blood	B-D001794
Pressure	I-D001794

5.5	O
Heart	B-D006333
Failure	I-D006333
and	O
Edema	B-D004487
The	O
Coxib	O
and	O
traditional	O
NSAID	O
Trialists’	O
Collaboration	O
Meta-Analysis	B-D017418

In	O
a	O
Danish	O
National	O
Registry	O
study	O
of	O
Patients	B-D010361

The	O
Coxib	O
and	O
traditional	O
NSAID	O
Trialists’	O
Collaboration	O
Meta-Analysis	B-D017418

In	O
a	O
Danish	O
National	O
Registry	O
study	O
of	O
Patients	B-D010361

Additionally,	O
fluid	O
retention	O
and	O
Edema	B-D004487

Use	O
of	O
Celecoxib	B-D000068579

Additionally,	O
fluid	O
retention	O
and	O
Edema	B-D004487

Use	O
of	O
Celecoxib	B-D000068579

In	O
the	O
CLASS	O
study	O
[	O
],	O
the	O
Kaplan-Meier	O
cumulative	O
rates	O
at	O
9	O
months	O
of	O
peripheral	O
Edema	B-D004487

In	O
the	O
CLASS	O
study	O
[	O
see	O
Clinical	O
Studies	O
(14.6)	O
],	O
the	O
Kaplan-Meier	O
cumulative	O
rates	O
at	O
9	O
months	O
of	O
peripheral	O
Edema	B-D004487

Avoid	O
the	O
use	O
of	O
Celecoxib	B-D000068579

If	O
Celecoxib	B-D000068579

Avoid	O
the	O
use	O
of	O
Celecoxib	B-D000068579

If	O
Celecoxib	B-D000068579

5.6	O
Renal	O
Toxicity	O
and	O
Hyperkalemia	B-D006947
Renal	O
Toxicity	O
Long-term	O
administration	O
of	O
NSAIDs	O
has	O
resulted	O
in	O
renal	O
papillary	O
Necrosis	B-D009336

Renal	O
toxicity	O
has	O
also	O
been	O
seen	O
in	O
Patients	B-D010361

In	O
these	O
Patients	B-D010361

Patients	B-D010361
at	O
greatest	O
Risk	B-D012306

Discontinuation	O
of	O
NSAID	O
therapy	O
is	O
usually	O
followed	O
by	O
recovery	O
to	O
the	O
pretreatment	O
state	O

No	O
information	O
is	O
available	O
from	O
controlled	O
clinical	O
studies	O
regarding	O
the	O
use	O
of	O
Celecoxib	B-D000068579

The	O
renal	O
effects	O
of	O
Celecoxib	B-D000068579

Correct	O
volume	O
status	O
in	O
dehydrated	O
or	O
hypovolemic	O
Patients	B-D010361

Monitor	O
renal	O
function	O
in	O
Patients	B-D010361

Avoid	O
the	O
use	O
of	O
Celecoxib	B-D000068579

If	O
Celecoxib	B-D000068579

Hyperkalemia	B-D006947
Increases	O
in	O
Serum	B-D044967

In	O
Patients	B-D010361

5.7	O
Anaphylactic	O
Reactions	O
Celecoxib	B-D000068579
has	O
been	O
associated	O
with	O
anaphylactic	O
reactions	O
in	O
Patients	B-D010361

Celecoxib	B-D000068579
Capsules	B-D002214

Seek	O
emergency	O
help	O
if	O
any	O
anaphylactic	O
reaction	O
occurs	O

5.8	O
Exacerbation	O
of	O
Asthma	B-D001249
Related	O
to	O
Aspirin	B-D001241
Sensitivity	O
A	O
subpopulation	O
of	O
Patients	B-D010361

Because	O
cross-reactivity	O
between	O
Aspirin	B-D001241

When	O
Celecoxib	B-D000068579

5.9	O
Serious	O
Skin	B-D012867
Reactions	O
Serious	O
Skin	B-D012867

These	O
serious	O
events	O
may	O
occur	O
without	O
warning	O
and	O
can	O
be	O
fatal	O

Inform	O
Patients	B-D010361

Celecoxib	B-D000068579
Capsules	B-D002214

5.10	O
Prema	B-C070504
ture	O
Closure	O
of	O
Fetal	O
Ductus	B-D004373
Arteriosus	I-D004373
Celecoxib	B-D000068579
may	O
cause	O
Prema	B-C070504

Avoid	O
use	O
of	O
NSAIDs,	O
including	O
Celecoxib	B-D000068579

5.11	O
Hematologic	O
Toxicity	O
Anemia	B-D000740
has	O
occurred	O
in	O
NSAID-treated	O
Patients	B-D010361

This	O
may	O
be	O
due	O
to	O
occult	O
or	O
gross	O
Blood	B-D001769

If	O
a	O
patient	O
treated	O
with	O
Celecoxib	B-D000068579

In	O
Controlled	B-D018848
Clinical	I-D018848
Trial	I-D018848

Patients	B-D010361
on	O
long-term	O
treatment	O
with	O
Celecoxib	B-D000068579

NSAIDs,	O
including	O
Celecoxib	B-D000068579

Co-morbid	O
conditions	O
such	O
as	O
coagulation	O
disorders	O
or	O
concomitant	O
use	O
of	O
Warfarin	B-D014859

Monitor	O
these	O
Patients	B-D010361

5.12	O
Masking	O
of	O
Inflammation	B-D007249
and	O
Fever	B-D005334
The	O
pharmacological	O
activity	O
of	O
Celecoxib	B-D000068579

5.13	O
Laboratory	O
Monitoring	O
Because	O
serious	O
GI	O
bleeding,	O
hepatotoxicity,	O
and	O
renal	O
injury	O
can	O
occur	O
without	O
warning	O
symptoms	O
or	O
signs,	O
consider	O
monitoring	O
Patients	B-D010361

In	O
Controlled	B-D018848
Clinical	I-D018848
Trial	I-D018848

This	O
laboratory	O
abnormality	O
was	O
also	O
seen	O
in	O
Patients	B-D010361

The	O
clinical	O
significance	O
of	O
this	O
abnormality	O
has	O
not	O
been	O
established	O

5.14	O
Disseminated	B-D004211
Intravascular	I-D004211
Coagulation	I-D004211
(DIC)	O
Because	O
of	O
the	O
Risk	B-D012306

6	O
ADVERSE	O
REACTIONS	O
The	O
following	O
adverse	O
reactions	O
are	O
discussed	O
in	O
greater	O
detail	O
in	O
other	O
sections	O
of	O
the	O
labeling:	O
Cardiovascular	O
Thrombotic	O
Events	O
[	O
see	O
Warnings	O
and	O
Precautions	O
(5.1)	O
]	O
GI	O
Bleeding,	O
Ulcer	B-D014456
ation	O
and	O
Perforation	O
[	O
see	O
Warnings	O
and	O
Precautions	O
(5.2)	O
]	O
Hepatotoxicity	O
[	O
see	O
Warnings	O
and	O
Precautions	O
(5.3)	O
]	O
Hypertension	B-D006973
[	O
see	O
Warnings	O
and	O
Precautions	O
(5.4)	O
]	O
Heart	B-D006333
Failure	I-D006333
and	O
Edema	B-D004487
[	O
see	O
Warnings	O
and	O
Precautions	O
(5.5)	O
]	O
Renal	O
Toxicity	O
and	O
Hyperkalemia	B-D006947
[	O
see	O
Warnings	O
and	O
Precautions	O
(5.6)	O
]	O
Anaphylactic	O
Reactions	O
[	O
see	O
Warnings	O
and	O
Precautions	O
(5.7)	O
]	O
Serious	O
Skin	B-D012867
Reactions	O
[	O
see	O
Warnings	O
and	O
Precautions	O
(5.9)	O
